timestamp,participant_id,quiz_type,ai_status,question_number,question_text,answer,confidence,correct,ai_suggestion,suggestion_text,source_file
11/3/2025 20:11:38,AG1999,B,No AI,8,Who composed the Fifth Symphony?,Mozart,0,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:18:06,SK6464,B,No AI,1,"
Which planet has the shortest year in our solar system?",Mercury,5,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:18:06,SK6464,B,No AI,2,"How many bones are in the adult human body?
",206,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:18:06,SK6464,B,No AI,3,What process allows plants to convert sunlight into energy?,Photosynthesis,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:18:06,SK6464,B,No AI,4,Which year was the film 'Pulp Fiction' released?,1997,8,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:18:06,SK6464,B,No AI,5,In which years did World War I take place?,1917-1921,8,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:18:06,SK6464,B,No AI,6,Which planet has the most moons?,Saturn,8,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:18:06,SK6464,B,No AI,7,What is the longest river in the world?,Nile River,8,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:18:06,SK6464,B,No AI,8,Who composed the Fifth Symphony?,Beethoven,5,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:31:38,NO1999,B,No AI,1,"
Which planet has the shortest year in our solar system?",Venus,1,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:31:38,NO1999,B,No AI,2,"How many bones are in the adult human body?
",206,8,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:31:38,NO1999,B,No AI,3,What process allows plants to convert sunlight into energy?,Photosynthesis,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:31:38,NO1999,B,No AI,4,Which year was the film 'Pulp Fiction' released?,1994,1,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:31:38,NO1999,B,No AI,5,In which years did World War I take place?,1939-1945,1,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:31:38,NO1999,B,No AI,6,Which planet has the most moons?,Neptune,0,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:31:38,NO1999,B,No AI,7,What is the longest river in the world?,Nile River,0,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:31:38,NO1999,B,No AI,8,Who composed the Fifth Symphony?,Beethoven,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:36:54,GG1965,B,No AI,1,"
Which planet has the shortest year in our solar system?",Mars,1,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:36:54,GG1965,B,No AI,2,"How many bones are in the adult human body?
",206,0,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:36:54,GG1965,B,No AI,3,What process allows plants to convert sunlight into energy?,Photosynthesis,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:36:54,GG1965,B,No AI,4,Which year was the film 'Pulp Fiction' released?,1995,1,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:36:54,GG1965,B,No AI,5,In which years did World War I take place?,1914-1918,4,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:36:54,GG1965,B,No AI,6,Which planet has the most moons?,Jupiter,0,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:36:54,GG1965,B,No AI,7,What is the longest river in the world?,Nile River,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 20:36:54,GG1965,B,No AI,8,Who composed the Fifth Symphony?,Mozart,10,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 21:03:40,JP1999,B,No AI,1,"
Which planet has the shortest year in our solar system?",Earth,1,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 21:03:40,JP1999,B,No AI,2,"How many bones are in the adult human body?
",206,9,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 21:03:40,JP1999,B,No AI,3,What process allows plants to convert sunlight into energy?,Photosynthesis,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 21:03:40,JP1999,B,No AI,4,Which year was the film 'Pulp Fiction' released?,1994,3,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 21:03:40,JP1999,B,No AI,5,In which years did World War I take place?,1914-1918,4,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 21:03:40,JP1999,B,No AI,6,Which planet has the most moons?,Jupiter,0,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 21:03:40,JP1999,B,No AI,7,What is the longest river in the world?,Nile River,8,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 21:03:40,JP1999,B,No AI,8,Who composed the Fifth Symphony?,Beethoven,5,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 21:15:51,YT7758,B,No AI,1,"
Which planet has the shortest year in our solar system?",Mars,1,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 21:15:51,YT7758,B,No AI,2,"How many bones are in the adult human body?
",206,3,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 21:15:51,YT7758,B,No AI,3,What process allows plants to convert sunlight into energy?,Photosynthesis,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 21:15:51,YT7758,B,No AI,4,Which year was the film 'Pulp Fiction' released?,1997,5,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 21:15:51,YT7758,B,No AI,5,In which years did World War I take place?,1914-1918,10,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 21:15:51,YT7758,B,No AI,6,Which planet has the most moons?,Saturn,8,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 21:15:51,YT7758,B,No AI,7,What is the longest river in the world?,Amazon River,8,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 21:15:51,YT7758,B,No AI,8,Who composed the Fifth Symphony?,Beethoven,8,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 4:09:18,UD9356,B,No AI,1,"
Which planet has the shortest year in our solar system?",Venus,3,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 4:09:18,UD9356,B,No AI,2,"How many bones are in the adult human body?
",201,4,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 4:09:18,UD9356,B,No AI,3,What process allows plants to convert sunlight into energy?,Photosynthesis,7,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 4:09:18,UD9356,B,No AI,4,Which year was the film 'Pulp Fiction' released?,1999,3,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 4:09:18,UD9356,B,No AI,5,In which years did World War I take place?,1939-1945,3,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 4:09:18,UD9356,B,No AI,6,Which planet has the most moons?,Saturn,4,1,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 4:09:18,UD9356,B,No AI,7,What is the longest river in the world?,Amazon River,2,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
11/3/2025 4:09:18,UD9356,B,No AI,8,Who composed the Fifth Symphony?,Mozart,3,0,False,,Trivia A - Without AI Suggestions (Responses) - Form Responses 1.csv
